filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
001. Jeremiah Clarke - The Prince of Denmark's March (Trumpet Voluntary in D Major).wav,0.23303808,0.08120537,0.05893903,0.00031196213,1747.6749561266272,47361.47364708141,1681.08487707278,18415.419506797116,3138.006024906879,154025.05302141022,0.10896003652283281,0.0004617586353557841,5.0952436e-05,0.0034023437,0.00013652927,5.873659e-05,107.666015625,-208.59366,2146.5266,119.19004,256.40283,-44.487152,149.99059,27.128895,63.184826,-8.694355,51.64665,-2.0977235,47.05364,-15.590921,44.41359,-4.888783,40.974014,-13.454916,43.02657,2.3262322,98.93056,-5.98569,89.70855,2.1848686,95.29296,-5.89541,79.5913,-12.14578,114.2508,-11.976615,88.828255,-0.78459865,80.64808,-1.2385714,67.49953,-0.64816964,80.24433,-6.0119553,106.538506,-4.8570905,91.0172,classical
002. Johann Pachelbel - Canon in D Major.wav,0.27894047,0.08404914,0.04097426,0.00012439083,1223.9646042966187,29275.75381449549,1246.3963833062996,10343.788323907074,2330.019244025735,99139.24936675305,0.07567338973006967,0.0004729110825095963,-5.90555e-08,0.0015805188,-1.6331245e-05,3.0966035e-05,161.4990234375,-277.08856,571.8324,169.59424,170.28413,-50.72059,85.47241,35.744003,38.88718,-10.328128,39.649853,-9.296971,36.99924,-11.944815,50.13073,-8.816343,43.14259,-11.882348,45.115505,-9.642458,53.676773,-9.955456,65.64181,-4.5234075,64.603935,-5.275652,60.950115,-6.6129365,80.765114,-3.9088743,73.708084,-3.0619957,62.24868,-5.7873898,61.28732,-6.646952,47.870964,-5.0761285,68.31138,-5.6687517,65.85904,classical
003. Württemberg Chamber Orchestra - Adagio in G Minor.wav,0.23855464,0.08707796,0.049646832,0.0006666377,1440.6537212912074,319823.69821920316,1462.791376847469,142007.3837945265,2598.5092871698434,1465937.6509503364,0.08877270583397832,0.0010807325274189553,-8.118217e-07,0.0029546984,-5.142191e-06,2.8560733e-05,151.99908088235293,-287.3584,10095.037,126.50413,1066.9291,-15.674722,1225.0105,21.538813,448.63303,-14.246393,86.462234,-1.5254508,40.103474,-2.9321587,129.04315,-2.8053603,43.80363,-11.657203,53.880096,-12.172625,143.85393,-16.23701,139.48021,-2.9485147,111.717964,-1.7906464,191.78415,-2.3888063,120.22065,-6.83463,53.790466,-5.0941,107.31349,-3.81511,94.06023,1.596479,91.35404,0.99461037,124.4442,4.728766,197.33223,classical
004. Carl Orff - Carmina Burana.wav,0.36421725,0.08150265,0.039745443,0.00017218117,928.5749436197251,112297.43510429586,1471.6256927612962,216613.23721204879,1665.8149270450367,1277227.4131672175,0.037269615905572755,0.00010480025502719453,-2.5775535e-07,0.0010806635,-1.6886635e-05,0.00017964595,129.19921875,-313.8452,2555.8835,174.06381,694.0028,14.445441,647.5188,22.46814,165.84961,-0.975729,121.14443,-4.2580905,94.20313,1.6851735,56.513084,-4.095509,32.212418,-15.533999,48.73769,-0.30176097,31.338861,-9.952493,38.415127,-4.735303,26.961357,-8.609771,26.835958,-6.1842666,26.485067,-6.6342564,21.627201,-5.4238358,27.13074,-7.3599524,23.175043,-2.367382,27.07232,-7.8440533,32.35622,-6.7875314,27.771664,classical
005. Charles Gounod - Ave Maria.wav,0.31533855,0.089802966,0.029086016,8.645387e-05,1411.8425879681445,337556.62016073876,1778.814301148736,199617.1045352408,3037.3982999346945,1900643.7321208185,0.06928000435371517,0.0017634344260463088,8.3804827e-07,0.00081278273,5.6346584e-05,2.2152342e-05,117.45383522727273,-345.20078,2102.7957,133.0975,681.80505,12.101387,662.5889,66.30169,290.94287,9.18611,521.701,0.09586223,195.9376,15.084997,152.40417,5.2198467,136.28406,-19.962425,183.86821,12.378302,102.997604,-3.0228188,72.20879,-12.068053,159.73318,1.1198721,166.53337,6.9269905,310.5611,-6.519073,155.48877,3.9648242,156.0272,-2.9627483,128.81738,1.4562542,197.74702,2.260305,146.41934,-3.098357,166.62811,classical
"006. Antonio Vivaldi - The four seasons, Spring, Op. 8_1.wav",0.28093028,0.083302215,0.050442774,0.0005813358,1854.5879462493278,214260.55043239056,1956.374389676202,55903.21354155591,3488.370572967057,677334.5620180399,0.10748498875290248,0.0021734432196260397,0.0010536987,0.0024637608,0.00077265175,0.00015008262,112.34714673913044,-214.9421,3342.4624,111.48979,746.00244,-22.975952,237.33618,26.218754,97.73239,0.8814173,72.54569,-1.436995,46.46897,-6.846296,54.296947,8.55107,105.09613,-1.573365,69.13437,2.0286875,89.776665,-6.7072883,116.7821,-1.2495769,99.62705,-5.9246817,112.03398,-0.10309688,99.56789,0.6578094,53.68842,4.3962426,44.196228,-1.4047881,42.407024,1.8972404,72.951355,-3.9603329,85.11747,-1.4393331,84.02336,classical
"007. Slovak Philharmonic Chamber Orchestra - Water Music, Suite.wav",0.27583927,0.0829891,0.03307491,0.0003188985,1494.5864117132392,118611.10586432838,1557.6967835260552,98296.9155718603,2840.5078238378,583023.5442597982,0.0884809464493034,0.0006523987781616544,1.4333857e-05,0.0011573485,5.6214187e-05,4.729807e-05,112.34714673913044,-285.44,4600.094,141.0923,574.4633,-33.251694,144.54884,23.682144,116.73237,-11.961984,100.4902,-0.8542214,39.28957,-8.755097,65.51334,-8.930297,102.64848,-9.543663,89.007675,-6.0993624,85.029724,-9.867638,81.07018,-5.2233086,66.33146,-6.3730674,71.3231,0.012504648,114.10954,-0.77166945,119.999504,0.10055863,65.69552,-1.3689474,62.73383,-0.51075274,70.365974,-7.8215795,99.5797,-7.304299,150.71661,classical
"008. Slovak Philharmonic Chamber Orchestra - Music for the Royal Fireworks, Suite for Orchestra, HWV 351.wav",0.22865868,0.08457657,0.03345174,0.00023143552,1113.2135276465158,22149.94871112975,1041.4021999111872,12572.632423249526,1751.4477425684502,74939.56335146347,0.07770096628289473,0.0003779970882807995,3.3432632e-05,0.0011135729,3.0973177e-05,4.9656966e-05,112.34714673913044,-341.18784,1873.0417,174.29816,117.66307,-45.197845,429.86707,-5.6074576,94.324875,-22.096153,107.65484,-15.012488,72.37382,-19.026785,54.116814,-31.087368,40.77751,-22.067966,55.802643,-12.613575,68.06903,-1.7030052,73.78447,-12.942696,99.53152,-11.21572,68.64288,-3.112479,80.374626,-4.939825,90.82939,-1.661202,67.386185,1.72079,42.208263,5.1311946,55.097874,4.0146265,90.446495,-1.5655187,79.42038,classical
"009. Franz Schubert - Quintet in A Major, Op. 114 _The Trout_.wav",0.26229075,0.083200164,0.09317747,0.001753158,1256.6183278784456,102993.68306419857,1318.7136176961726,111077.81258242499,2282.2695327617066,530227.2745014802,0.0814662496371904,0.0005847763912761109,-2.3188703e-07,0.0076732244,-5.4367354e-07,0.00062926975,95.703125,-196.15146,5227.5806,174.04414,1162.5148,-40.624355,260.12665,22.830576,139.82263,-5.3290014,93.6527,-1.6412437,73.4587,-5.0684385,60.851883,-3.934986,65.37668,0.3863994,95.25946,-3.4123747,86.66613,-5.4265504,88.457504,-5.4250374,99.99928,-1.7774084,83.292046,-0.046363477,69.59487,-2.5490942,68.307884,3.1155477,53.272156,1.1653818,59.362125,2.4455736,61.46961,0.56161904,80.29646,2.9419086,76.4684,classical
01  Albinoni - Adagio in G minor (attrib. to Albinoni).flac,0.30038854,0.08968948,0.08305133,0.00036907743,1002.35308926683,139069.66422312678,1385.969036445035,117478.25042652887,1977.4963756832915,860530.3092698782,0.052336040296052634,0.0007380572188186086,-3.7878604e-06,0.0068168268,-1.7408875e-05,4.5335673e-05,107.666015625,-257.83444,4573.081,159.9605,351.9948,1.7596693,762.40894,36.75064,128.82661,11.178386,289.54996,9.206235,84.809326,0.9673796,105.26593,3.6197302,67.21034,7.982467,62.45634,6.9796405,74.80063,6.447998,75.87543,0.36639008,91.97043,-1.1179925,74.9021,4.188842,75.53718,0.91555446,75.61883,2.3990533,64.54423,0.78893214,60.672062,-0.545286,89.70993,0.6327035,144.34433,2.2371056,122.57931,classical
"01  Bizet - Carmen, Act I; Prelude.flac",0.2934268,0.08785086,0.07191728,0.0037113237,1422.5289707710767,190174.05659834167,1658.2275250297214,178804.2388380067,2733.5168041311917,1108006.1544806717,0.07095610910893962,0.0007215318030602331,-0.005670879,0.0055566197,-0.00135404,0.00091463025,129.19921875,-224.33318,13796.437,135.5895,638.5754,-20.221222,651.07983,13.146037,238.31386,-7.203086,90.02391,-6.853678,104.71995,-6.9546638,51.797787,-7.327745,60.164467,-6.046868,37.796402,-5.750854,35.590767,-9.591382,47.394276,-5.6071725,42.454666,-5.8955197,33.576992,-5.440138,28.543833,-4.9853644,30.327785,0.120230354,33.41741,-1.433614,43.885574,-1.0216832,33.660515,-5.668553,37.37806,-6.9156137,49.009106,classical
"01  Grieg - Peer Gynt Suite No. 1, Op. 46; I. Morning.flac",0.2435663,0.0826513,0.05389298,0.0014411294,1227.48634827983,142359.53059799923,1326.2528714509428,123416.2227783725,2106.912259789812,597407.3430833227,0.0688332950367647,0.0005182047898468478,-5.5270993e-07,0.0040590256,-1.5668322e-05,3.8611797e-05,143.5546875,-283.65958,8525.0625,153.25323,1301.5103,-22.705715,567.6789,5.2876673,297.02222,-9.22276,95.19011,-14.241178,71.34459,-17.105215,47.94902,-11.15891,58.273148,-14.372607,86.31762,-7.912312,32.87223,-8.000698,50.897816,-3.6967788,63.568863,-7.744046,37.92929,-7.4807377,79.242775,-4.057198,85.26762,1.1767999,38.526913,0.81922954,44.26444,0.18336236,38.80704,-3.8138492,47.077816,-0.34958434,54.201565,classical
"01  Händel - Serse (Xerxes), HWV 40, Act I; Ombra mai fu, ''Largo''.flac",0.25931644,0.088651545,0.0761053,0.0008312666,1296.7578331507173,44606.04793039959,1344.9378624689753,14393.064326451047,2373.735646345298,168951.54035123307,0.08478633538119196,0.0007040192091180139,-0.0011564338,0.0063812286,-0.0005234879,2.8043105e-05,107.666015625,-237.39297,1375.7838,151.42598,272.0082,-41.844658,149.61049,38.613125,91.01972,-4.893725,94.86612,6.974837,50.60867,-1.5333589,66.37417,-8.133357,39.843624,-4.998719,66.60369,-6.2158465,40.82009,-7.196587,58.687973,-6.162233,113.74328,-5.160743,93.07484,-2.9025974,74.39734,0.34509173,69.17952,3.8771837,135.45992,1.9691192,103.87806,-1.0629025,61.260677,-6.6181254,157.3535,-3.9835436,95.83117,classical
"01  Händel - Solomon, HWV 67, Act III; Sinfonia, ''Arrival of the Queen of Sheba''.flac",0.23293036,0.0851117,0.046496257,0.00034191326,1597.9286700697166,52430.873918759935,1501.9811917811908,129762.99424907297,2720.7168815305727,446826.6484066593,0.10428319405476007,0.0006381576470412622,-0.002197862,0.002141487,-0.00025178364,6.5227745e-05,107.666015625,-274.1236,4662.081,121.75844,291.2577,-55.580387,1225.3342,6.9633927,425.3369,-14.721926,179.07895,2.8084638,68.66255,-8.666637,56.871304,-10.99646,181.37094,-11.517665,124.57269,1.1544027,124.33189,1.3634393,242.75249,4.5936227,187.56853,7.4459543,276.43127,6.848409,180.86337,4.1376123,241.76231,7.640238,255.22366,1.309525,130.64305,2.105662,86.934715,-8.347745,107.48599,-4.53218,101.62905,classical
"01  Johann Strauss II - An der schönen, blauen Donau (The Beautiful Blue Danube), Op. 314.flac",0.27329087,0.08428788,0.04441951,0.0010616335,1335.567381107541,94845.28312149683,1531.2115438292267,72050.65086014157,2513.8014660531153,424928.68629097764,0.07011522228134674,0.0005735655500924269,-5.89039e-06,0.0021744645,-5.8824447e-05,0.00023580517,95.703125,-278.3852,9264.408,141.15022,541.9516,-22.37539,371.46228,20.792435,141.32692,-7.0008693,149.75961,-3.4693325,98.49442,-9.819406,56.183407,-2.9405487,76.532616,-9.526305,55.53939,-5.091912,49.836906,-6.263625,61.242527,-5.152508,65.20071,-3.6914637,95.978935,-4.661399,64.6911,-6.742895,52.5542,-3.1406236,33.42023,-5.0691824,30.942368,-5.1341286,52.680897,-10.0338,70.79033,-3.9031215,121.40412,classical
"01  Orff - Carmina Burana; Fortuna Imperatrix Mundi (Fortune, Empress of the World); O Fortuna.flac",0.39253694,0.08176721,0.010294705,1.1303363e-05,876.3006310652933,131051.59787830731,1313.1022397156075,223885.43767335927,1577.1487965303309,1316918.3025994538,0.03855267693014706,0.0001351169914826737,1.3494129e-07,6.9441405e-05,-1.4642767e-05,1.153379e-05,129.19921875,-445.51288,2524.0918,188.799,839.54297,5.8624945,630.90753,22.055052,155.38971,2.1601212,123.86143,-7.4176016,101.7358,0.4466928,46.661503,1.8022714,42.203064,-16.273653,48.10202,-5.524944,24.3012,-7.835129,38.12123,-8.8413105,27.331575,-8.985982,19.177586,-3.6259327,15.99948,-6.1390333,17.645191,-5.204778,22.156586,-8.971908,23.150705,-2.2068658,21.977434,-5.2091928,26.72121,-1.0243618,22.21906,classical
"01  Tchaikovsky - Piano Concerto No. 1 in B flat minor, Op. 23; I. Allegro non troppo e molto maestoso (Opening).flac",0.33242247,0.08478131,0.0629877,0.0010282388,979.5362052715087,55506.16674141546,1005.362907737549,39229.228170602626,1694.3480878422504,199049.69961511876,0.06553966415924922,0.0006574944921009201,-5.7412922e-08,0.0035656544,-1.3760312e-05,0.00030639156,99.38401442307692,-252.91356,5238.6167,197.24734,295.90152,-38.47385,685.52924,12.957512,283.27734,-5.148822,178.59003,-0.77186847,71.75687,-6.259998,67.051384,-7.892727,61.403976,-9.088159,58.231907,-8.279377,74.61715,-1.9479021,66.51175,-4.074196,68.61117,-6.002918,51.35432,-2.9857538,32.689823,-4.806815,34.47804,-6.511963,38.245228,-2.3374875,35.21098,-3.9734066,47.004322,-2.5225043,48.01359,-1.5303026,57.915466,classical
010. Munich Symphony Orchestra - L'Arlésienne-Suite No. 2.wav,0.26637468,0.08654097,0.10352381,0.0025142361,1693.0896972990392,187280.30166842122,1755.2027959589984,118385.67261107285,3125.7810988293345,767411.0896677565,0.09085923894640092,0.0005523255714136916,-5.0765425e-06,0.009100017,-9.62869e-05,0.0010192364,80.74951171875,-160.99193,11859.797,115.183205,634.3418,-30.14747,464.66046,14.578448,150.28276,-11.040488,91.95982,-7.216017,67.28027,-16.798988,121.28425,-5.515442,96.93971,-17.196926,111.26438,-11.553369,65.29803,-16.93428,83.13627,-7.4865203,78.85566,-8.331709,66.08253,-7.850382,56.328655,-10.984574,46.037693,-4.0796857,35.1702,-9.536188,33.18872,-4.844335,66.09707,-6.8674626,117.53389,-4.2580047,161.20253,classical
"011. Wolfgang Amadeus Mozart - Symphony No. 40 in G Minor, K.550.wav",0.2433825,0.084305786,0.039407223,0.0011250924,1714.1783611427707,179441.43184129076,1687.2286489699866,109928.10096392945,3010.315130369582,839176.573975224,0.09452361588138544,0.0007332360050957945,1.2531434e-07,0.0021424023,-3.3884515e-08,0.00012239108,103.359375,-310.26224,13472.65,107.46914,891.8067,-51.86938,217.1564,-10.133856,269.07263,-24.100708,129.30188,-22.826178,106.35458,-20.390299,65.79488,-10.0688305,84.686584,-6.917222,152.36131,-5.789495,103.05707,-9.540251,131.15245,-5.9148374,167.89359,-0.23700745,181.72922,0.84179497,175.11699,-5.8366,114.36465,-1.09998,103.54603,-1.7883252,98.5622,3.216992,156.1518,1.3300498,285.14508,3.3390718,476.36783,classical
"012. Ludwig van Beethoven - Rondo a capriccio in G Major, Op. 129 _Rage over a lost Penny_.wav",0.25282097,0.085521884,0.12386221,0.004151139,810.6313220840472,30235.867681056003,800.8054721620662,22776.784688300722,1272.558971676664,105472.11777854372,0.06033183472813467,0.00028548676365866977,-5.499601e-05,0.014987919,-0.00043891522,0.0009610952,161.4990234375,-225.73317,6399.574,195.98586,509.59045,-13.3293915,1391.7317,-5.0690775,166.96237,-4.496069,94.948616,-10.096776,98.71933,-6.4457088,89.189804,-9.645959,86.58205,-7.144844,57.71035,-4.9331737,55.717213,-7.838028,85.49337,-3.9757953,72.86913,-4.754455,79.001755,-6.626133,74.59013,-5.045374,57.969692,-6.149984,66.38423,-5.4748883,72.43616,-5.5871377,73.6296,-8.520324,64.633865,-7.795365,74.04506,classical
013. Alexander Borodin - Prince Igor.wav,0.27188483,0.08411936,0.054836,0.00031644595,1262.040930650853,39072.04730998155,1437.65558295472,21012.868006604942,2324.3859447561917,118413.41404735223,0.07244060504547213,0.0004251975909330089,-2.8348886e-05,0.0028929831,1.0317873e-05,7.607863e-05,135.99917763157896,-249.6615,1965.1521,152.79364,248.3943,-27.580667,210.23569,33.412975,57.19114,-5.3491573,69.12109,7.5613933,64.11446,-10.093538,64.51707,-2.6256218,109.85652,-10.848662,97.249146,-8.790722,128.37958,-10.7143135,134.09914,1.376041,94.02685,-3.7681277,126.24139,-0.80477506,101.67288,-1.4591167,88.703735,0.054683533,73.87545,-2.5879383,106.27727,0.38806602,117.20742,0.0028902886,86.642365,2.5088887,142.09908,classical
"014. Vienna Opera Orchestra - Tritsch-Tratsch Polka, Op. 214.wav",0.31482586,0.08293552,0.068125464,0.0015440845,1476.504516928832,117684.42362354523,1634.0399849900655,72444.63598013596,2784.2914971035702,499111.4090732694,0.08498285724651702,0.0008630363926955476,-4.1630246e-06,0.0035207672,-8.934386e-06,0.00080989953,161.4990234375,-191.51343,5906.715,145.3875,561.708,-28.90193,175.81119,24.617819,59.14409,-5.7721643,85.212135,1.6208671,41.65665,-8.195618,52.59804,1.9414452,60.56672,-4.776233,66.466644,-5.5042787,72.5711,-3.3833525,62.48319,-0.97009355,55.247894,-0.6383733,84.18873,0.29432717,58.714153,-4.4116383,43.59447,1.5901816,35.589706,-4.322682,33.99756,1.9827487,53.68596,-2.5351963,97.40137,2.459769,153.33539,classical
"015. Samuel Barber - Adagio for Strings (from Strings Quartet, Op. 11).wav",0.24301623,0.08406194,0.008735854,2.4921166e-05,1220.4185156637163,31408.20452465792,1591.6462554691389,74959.7775014076,2337.1275343762095,283870.8865855687,0.04689843145317337,0.0002564289667229538,0.00041780778,9.514548e-05,4.1673942e-05,7.5339733e-07,161.4990234375,-444.15152,3531.873,144.57758,390.52463,-26.220709,225.26282,23.9236,34.0344,0.036188178,69.47731,0.62274927,53.835526,-9.71239,62.039692,-4.6348734,43.197258,-4.0687504,39.095192,-4.496867,35.459328,-8.328479,39.821392,-4.9872274,44.277065,-7.198153,49.27108,-5.058356,37.520855,-3.452235,29.67266,0.07932855,26.515072,0.3356492,19.214186,5.2141566,22.275953,2.4149592,27.05118,3.3803542,29.766102,classical
"016. Wolfgang Amadeus Mozart - Piano Concerto No. 21 in C Major, K.467 _Elvira Madigan_.wav",0.22948432,0.08188736,0.04300881,0.00015802172,1005.6680655769077,88965.53114198257,1180.1613622272632,64218.88183046651,1745.4311122835236,475450.95132834755,0.06534049680727554,0.0007554737207027535,1.4750364e-05,0.0018192537,0.00011187446,3.3160137e-05,92.28515625,-322.04712,2125.1235,175.67978,578.9015,-11.595705,543.42505,24.64781,216.02695,-12.452767,138.13618,5.088217,63.71663,-3.967256,98.824265,-4.509126,104.65734,-11.943483,85.64129,-5.8394136,54.431618,-6.4168954,83.036125,-4.651734,84.150955,-2.9804242,97.84356,-2.3750212,105.50759,-2.0763514,80.99254,-2.567651,63.667763,-6.377869,62.809998,-4.189244,79.00147,0.81258994,76.45663,1.7956983,111.727135,classical
"017. Ludwig van Beethoven - Piano Sonata No. 14 in C-Sharp Minor, Op. 27_2 _Moonlight_.wav",0.20352119,0.082210466,0.01744445,7.106912e-05,668.6461033636986,32162.71641754021,657.6591069878675,17047.418987004112,1011.3355512589493,61742.241290081314,0.04730621432372291,0.00036489324159429956,0.00015634608,0.0003508512,4.630283e-05,5.459134e-06,151.99908088235293,-477.95587,1578.4094,200.3022,180.32361,15.407854,666.1044,-14.884176,101.15947,-2.4356148,122.68542,-7.057259,114.62841,-11.071626,57.397766,-10.070348,102.11626,-11.22002,124.3366,-12.102499,100.31376,-9.455312,93.553246,-6.0928626,122.176155,-5.04204,131.09477,-7.9379125,81.74306,-7.481373,67.97832,-4.347733,61.672276,-4.9057903,65.81798,-6.319319,65.700066,-4.8298597,66.19746,-3.2519963,96.16069,classical
"018. Ludwig van Beethoven - Piano Concerto No. 5 in E-Flat Major, Op. 73 _The Emperor_.wav",0.17027606,0.08328543,0.029297248,0.00013124073,1000.1194345892712,62776.56831491865,964.159608061021,34987.97217172325,1228.0009077798472,238014.4644956003,0.08382413409442724,0.0004981152513981539,-1.2616182e-06,0.0009065139,-2.9143877e-05,1.9185147e-05,184.5703125,-404.1819,4204.4575,180.76268,365.6872,-7.429974,1167.1095,-9.101568,94.86509,-16.266949,51.35227,-11.940221,348.28995,-9.585429,222.05717,-3.198131,211.87463,-6.5471983,271.01416,-8.19478,292.0158,-3.1559625,436.6755,1.2347355,187.46768,-4.8829284,212.60371,-8.354677,186.93607,-2.3690863,103.43946,-3.8364885,46.9128,-5.132809,52.91047,-4.5536613,93.58726,-3.7518008,194.63904,6.191658,254.94899,classical
"019. Antonio Vivaldi - The four Seasons, Summer, Op. 8_2.wav",0.29047495,0.08270588,0.057032406,0.00035741774,1867.707077829302,138816.0310277295,1991.672915070841,46820.37734510838,3551.3618587340366,495230.2499694209,0.10009047564338236,0.0014655229699479235,7.243183e-05,0.00244095,0.0001617829,0.00028231405,151.99908088235293,-178.31073,1625.0618,112.82244,526.0694,-23.705591,80.983864,24.449675,46.53541,-3.9377518,49.293785,-4.8644233,46.702835,-9.899579,58.483154,3.113366,60.006603,-7.9145184,37.802486,-2.3473866,43.148678,-10.737245,42.00397,-0.6728634,66.10183,-3.1626601,73.60062,2.503585,47.53038,0.047830775,54.47716,2.3915029,32.200768,-6.472089,33.252663,-1.4215488,44.617996,-4.497831,42.13756,-3.1633732,48.835056,classical
"02  Bach - Piano Concerto in F minor, BWV 1056; II. Largo.flac",0.21725883,0.08980947,0.03515852,0.0005026865,734.6128900684625,31797.154773381644,1176.5541930504571,92739.92622984618,1036.652064840122,129399.12139714512,0.044569647349071206,0.0003754770959498485,-0.0054672277,0.0014480649,-0.0004654286,7.14209e-05,64.599609375,-407.07516,3436.659,169.52628,756.70374,26.456932,535.3721,9.628661,160.02182,6.880312,145.32051,-2.1294177,156.67668,1.1858615,126.82798,5.6302114,156.92825,4.310776,162.32149,-0.9642351,120.36008,-3.3558671,164.80513,2.9340456,173.27586,9.151228,185.6956,9.672536,193.28514,6.918381,138.19003,1.8214676,122.56779,-1.5168214,138.67009,-1.9764556,108.297844,-2.1985703,118.11692,-0.85924095,144.1729,classical
"02  Bach - Violin Concerto in E major, BWV 1042; II. Adagio.flac",0.1847279,0.083994575,0.02790217,0.00021086236,1953.9043684541155,100023.6480979022,1781.8814034115403,46582.66173121354,3530.420318697997,406622.9487178951,0.11609000096749227,0.0011327862265372156,-3.369372e-07,0.0009639624,-1.4518378e-05,4.1083217e-06,184.5703125,-330.93417,1453.2234,88.42168,362.7941,-41.39457,232.92274,18.03711,56.488735,-22.515554,77.106544,-13.597871,56.789494,-14.932101,41.86692,-2.9817348,85.97435,-12.532213,148.22537,-10.218544,130.2624,-12.172322,98.36472,1.6953329,284.2966,1.9977334,301.70828,1.3190291,207.4405,9.443454,229.03961,8.627698,224.83824,-4.2581286,126.80309,-6.7888393,126.8266,-10.161466,174.2991,3.013077,161.73091,classical
"02  J. S. Bach - Christmas Oratorio, BWV 248; Part I; Jauchzet, frohlocket.flac",0.28431827,0.085791275,0.045027222,0.0004007467,1316.1111794362312,46563.03385879767,1343.3482075555955,47937.66135757139,2295.461119660652,180116.46358918704,0.08271114006869196,0.0003049041548870729,-9.387565e-08,0.0017528469,-1.5583959e-05,0.00015263211,143.5546875,-264.93884,2809.1106,155.38365,370.6218,-43.84935,240.38666,13.345654,127.07831,-0.30127734,97.583694,-12.993156,76.91389,-17.580761,113.248474,-9.489181,103.436874,-15.959256,158.58119,-2.726128,123.519135,-4.4993834,166.4539,-0.6996748,119.79888,-5.10559,148.82822,-3.4832613,128.82198,-2.3274794,105.125946,-1.616871,110.65505,-4.0680995,62.525154,-2.117644,62.89477,-3.5249689,73.50892,-1.6366706,103.39602,classical
"02  J. S. Bach - Overture (Suite) No. 3 in D major, BWV 1068; II. Air, ''Air on the G String''.flac",0.3113884,0.08570016,0.034986086,0.00019532366,1587.177039644994,89143.85205575287,1649.3763467344263,17440.916903958678,3141.956001021914,245200.9698059309,0.0890629535119969,0.0010328485351017475,-0.00097451685,0.0013209546,-0.00040051984,1.2913666e-05,95.703125,-275.5308,2500.575,127.61448,331.42755,-36.34005,110.28042,45.86702,48.99387,-8.162354,65.799515,0.33305195,46.183132,-6.601105,63.448353,-1.9865658,57.43109,-1.8211043,82.78051,0.90219146,139.78134,-1.7840011,104.320335,3.2016227,91.533424,-0.30519053,166.73119,-0.5552058,160.14938,-1.4669857,113.830666,1.7531544,101.20639,-1.3984716,101.98365,0.68531376,62.081615,-1.5293773,77.34158,-0.8091489,123.46611,classical
"02  Johann Strauss II - Kaiser Walzer (Emperor Waltz), Op. 437.flac",0.2736815,0.084186375,0.061518554,0.00082082185,1506.656781654066,168862.49056402053,1611.026778247168,78004.70828682226,2830.174552988342,633629.1383588507,0.07739711324496903,0.0006995117864639936,-1.9506493e-05,0.0032676852,-9.2144495e-05,0.00039445315,172.265625,-222.99826,4123.407,134.47429,1121.3418,-35.996094,216.22403,20.40424,102.82902,-13.59391,139.07466,-4.942105,95.78505,-14.739571,74.60003,-4.9705105,54.96214,-11.836238,57.347065,-5.1213994,51.352253,-9.280133,52.258667,-5.801584,54.750908,-5.998037,52.95947,-4.177147,49.837658,-2.6961303,79.66766,-1.1682037,48.98424,-8.46493,48.50209,-5.8871126,44.58298,-7.3367577,42.66234,-1.1083308,61.554783,classical
02  Puccini - Gianni Schicchi; O mio babbino caro.flac,0.20589037,0.09541733,0.061978336,0.0016323508,1434.144258301877,85671.3073944955,1441.537965245789,74415.28435205412,2577.2094159672506,545025.1710253387,0.07938236201141641,0.0005052052262937063,-6.8598256e-06,0.0048690913,-2.3769328e-05,0.0001671971,151.99908088235293,-297.19528,3187.451,129.20111,463.16525,-38.06817,529.4054,8.183632,174.7178,-7.8117623,201.76509,-23.456547,142.14905,-1.948815,227.6028,-11.809076,137.41798,-24.61373,235.96231,1.1675935,312.4197,-9.305365,254.01202,-10.3029785,169.83978,-5.9296107,422.61078,-17.127518,305.3727,-17.325214,196.92766,-13.308615,158.09196,-7.8349104,177.12198,1.5003299,140.23189,-3.5518157,158.15483,-8.155712,291.86945,classical
